id,sample_code,interviewer,site,classroom,sex,ethnicity,age,has_sibling,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_interview_edu,ses_interview_occup,ses_school_freelunch,eco_shifting_correct,eco_shifting_sc,abs_shifting_correct,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating,siblings_n,siblings_id
p0500,wjms,MJ,wjms,tr_p2_2019,2,1,14,0,0,0,0,0,NA,0,NA,1,1,1,1,1,1,2,2,2,1,1,1,1,1,6,5,1,2,1,1,1,1.1666666666666667,0,0,2,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,3,2,1,4.166666666666667,2.5,38.61949729919435,NA,30,469.43076923076933,29,295.9000000000001,1,2,2,2,1,0.5333333333333333,2,2,1,2,0,0.4666666666666667,525,sibling_000
p0502,wjms,AG,wjms,wi_p3_2019,2,6,13,0,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,2,2,1,1,2,1,1,6,5,1,1,1,1,1,1,0,0,5,5,1,3,1,1,1,1,1.2857142857142858,2,4,3,5,5,5,5,1,1,NA,3.6666666666666665,NA,29.59464931488035,1,22,110.49350649350652,31,-585.8666666666666,2,3,1,3,2,0.7333333333333333,3,3,2,3,0,0.7333333333333333,525,sibling_000
p0503,wjms,MJ,wjms,wi_p3_2019,1,1,14,0,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,2,2,1,1,1,1,2,8,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,5,1,1,2,1,1.1428571428571428,1,2,1.5,5,5,5,5,3,2,1,4.166666666666667,2.5,51.2075157165527,NA,21,224.90277777777783,25,12.766666666666652,3,3,3,1,2,0.8,1,3,3,2,1,0.6666666666666666,525,sibling_000
p0504,wjms,MJ,wjms,wi_p3_2019,2,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,3,2,5,4,2,5,3.5,1,5,5,2,4,2,4,3,5,4,4,5,2,3.5,1,3,3,3,3,1,3,2.3333333333333335,0.5,29.59396743774415,0,19,-411.8571428571429,25,-288.1111111111111,1,0,1,3,1,0.4,2,3,2,1,1,0.6,525,sibling_000
p0505,wjms,HH,wjms,wi_p5_2019,1,1,13,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,5,2,2,1,1,1,1,1.5714285714285714,4,3,3.5,5,5,5,5,5,5,1,5,1.5,40.178571701049805,0,23,-43.92207792207796,24,292.95833333333326,3,3,2,2,2,0.8,0,3,3,2,2,0.6666666666666666,525,sibling_000
p0507,wjms,MJ,wjms,tr_p1_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,1,5,1,3,2.1666666666666665,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,1,2,1.5,5,5,5,5,3,2,1,4.166666666666667,1,47.20755767822265,0,31,450.87692307692305,29,231.5333333333333,3,3,3,0,2,0.7333333333333333,0,1,2,3,1,0.4666666666666667,525,sibling_000
p0508,wjms,HH,wjms,wi_p5_2019,1,1,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,6,5,1,3,1,2,2,1.6666666666666667,2,4,4,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,4,5,5,5,2,3,3,4,1.5,47.54652404785155,0,29,781.0952380952381,30,491.6703296703298,0,3,2,3,2,0.6666666666666666,2,3,2,2,1,0.6666666666666666,525,sibling_000
p0509,wjms,MJ,wjms,wi_p5_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,1,8,5,3,1,1,2,1,1.5,0,0,0,4,1,4,1,1,1,1,1.2857142857142858,1,2,1.5,5,5,5,5,4,4,2,4.666666666666667,2,49.000087738037095,0,23,-25.86868686868695,31,251.66666666666674,3,0,0,1,0,0.26666666666666666,1,3,1,2,1,0.5333333333333333,525,sibling_000
p0510,wjms,MJ,wjms,wi_p5_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,5,1,3,2,1,1,1.5,0,0,0,5,1,3,1,1,2,1,1.4285714285714286,4,1,2.5,5,5,5,5,2,1,1,3.8333333333333335,1,30.894683837890646,1,32,337.05416666666656,30,160.14835164835165,3,3,2,2,2,0.8,2,3,2,1,2,0.6666666666666666,525,sibling_000
p0511,wjms,MJ,wjms,wi_p5_2019,1,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,1,1,2,1,2,2,13,4,1,2,3,1,2,1.8333333333333333,2,4,3,5,1,3,1,1,1,1,1.2857142857142858,1,1,1,5,5,5,5,3,3,1,4.333333333333333,2,37.36631107330325,1,32,56.8125,31,70.37980769230762,3,3,3,3,3,1,3,3,3,2,3,0.9333333333333333,525,sibling_000
p0512,wjms,BM,wjms,tr_p5_2019,1,1,13,0,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,1,2,1,2,1,1,1,9,5,2,4,1,2,1,1.8333333333333333,0,0,0,4,2,3,2,2,3,3,2.4285714285714284,2,1,1.5,5,5,5,5,3,4,1,4.5,2,45.483207702636705,NA,22,119.4545454545455,28,15.416666666666742,2,3,2,2,2,0.7333333333333333,1,3,2,1,3,0.6666666666666666,525,sibling_000
p0513,wjms,MJ,wjms,tr_p3_2019,2,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,2,1,7,4,1,3,1,2,1,1.6666666666666667,3,2,2,5,1,3,2,1,1,1,1.4285714285714286,1,1,1,4,4,4,4,2,3,3,3.5,1,22.17848777771,1,32,139.6875,30,18.194871794871915,0,3,3,1,1,0.5333333333333333,0,1,1,1,0,0.2,2,wjms_sibling_440
p0514,wjms,MJ,wjms,tr_p6_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,2,1,1,2,12,4,4,2,2,2,1,2.1666666666666665,0,0,0,5,2,4,1,1,1,1,1.2857142857142858,3,1,2,5,5,4,5,3,3,1,4.166666666666667,1.5,38.61949729919435,0,30,331.5494505494505,32,15.775000000000091,3,3,2,2,3,0.8666666666666667,3,3,1,2,3,0.8,525,sibling_000
p0515,wjms,AG,wjms,wi_p5_2019,2,1,13,0,0,0,0,0,0,0,0,3,1,1,1,1.5,2,1,1,2,1,2,1,1,1,10,5,1,1,1,1,1,1,3,6,1,4,2,4,2,1,2,1,1.7142857142857142,3,1,2,5,5,5,5,3,3,2,4.333333333333333,1,48.461540222168,0,31,231.2047619047621,31,-145.24285714285702,2,3,1,2,0,0.5333333333333333,2,3,2,0,3,0.6666666666666666,525,sibling_000
p0517,wjms,BM,wjms,tr_p7_2019,1,1,13,0,0,0,0,0,NA,0,NA,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,4,2,2,2,2,3,2.1666666666666665,1,3,5,4,2,3,2,2,2,2,2.142857142857143,3,3,3,4,3,4,4,2,2,3,3.1666666666666665,1.5,37.6923065185547,NA,21,69.01587301587301,26,56.09090909090912,3,3,2,1,1,0.6666666666666666,2,3,3,1,0,0.6,525,sibling_000
p0518,wjms,MJ,wjms,wi_p5_2019,1,6,13,0,0,0,0,0,0,1,0,1,1,1,2,1.25,1,1,1,1,1,1,1,1,1,5,5,2,3,1,1,2,1.6666666666666667,2,4,3,4,1,1,1,1,4,5,2.7142857142857144,3,2,2.5,5,5,5,5,1,1,2,3.6666666666666665,0,50.8223686218262,1,21,99.09523809523807,31,184.60000000000002,3,3,3,3,3,1,2,3,3,2,0,0.6666666666666666,525,sibling_000
p0519,wjms,BM,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,5,1,3,2,2,1,1.6666666666666667,0,0,0,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,5,5,5,4,2,1,2,3.6666666666666665,2,36.35758209228515,0,27,521.4230769230769,30,205.71428571428578,1,3,1,1,1,0.4666666666666667,2,3,2,0,0,0.4666666666666667,525,sibling_000
p0520,wjms,AG,wjms,tr_p2_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,1,1,1,1,10,5,4,3,4,1,5,3,1,6,0,2,4,3,2,1,5,2,3,3,3,3,5,5,5,5,2,4,2,4.333333333333333,1.5,38.86503887176515,0,29,139.03571428571422,31,109.32857142857131,3,3,3,3,3,1,3,3,3,3,3,1,525,sibling_000
p0521,wjms,MJ,wjms,wi_p7_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,2,2,2,3,4,2.5,1,5,3,3,2,4,1,1,3,2,2,3,1,2,5,5,5,5,2,4,2,4.333333333333333,2,52.4711990356445,0,32,613.625,32,54.683333333333394,2,3,3,3,1,0.8,2,3,3,3,1,0.8,525,sibling_000
p0522,wjms,MJ,wjms,wi_p7_2019,1,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,2,1,1,1,9,5,1,2,1,2,1,1.3333333333333333,0,0,0,5,1,4,1,1,3,1,1.4285714285714286,2,1,1.5,5,5,5,5,1,1,2,3.6666666666666665,2.5,51.89169502258305,1,32,67.25,30,-2.533333333333303,3,3,3,3,3,1,1,3,3,3,3,0.8666666666666667,2,wjms_sibling_030
p0523,wjms,MJ,wjms,wi_p7_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,9,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,2,5,1,1,1,1,1.1428571428571428,2,1,1.5,5,5,5,5,3,3,1,4.333333333333333,2.5,54.01251792907715,0,24,211.95833333333326,26,-21.272727272727252,1,3,3,2,1,0.6666666666666666,3,3,3,3,1,0.8666666666666667,525,sibling_000
p0524,wjms,MJ,wjms,wi_p7_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,1,1,2,10,5,1,1,1,1,2,1.1666666666666667,3,3,0,5,1,4,1,1,2,1,1.2857142857142858,1,1,1,5,5,5,5,3,4,1,4.5,2,34.555682182312,0,31,401.16666666666674,32,6.775000000000091,2,3,2,2,3,0.8,2,3,2,3,1,0.7333333333333333,525,sibling_000
p0525,wjms,BM,wjms,tr_p6_2019,2,6,14,0,0,0,0,0,0,0,0,3,1,1,1,1.5,1,1,1,2,1,1,1,1,1,6,5,1,1,1,2,1,1.1666666666666667,0,0,1,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,5,5,5,5,2,3,1,4.166666666666667,1.5,36.77430820465085,1,31,47.442857142857065,32,189.69583333333344,3,3,3,3,3,1,2,3,3,3,3,0.9333333333333333,525,sibling_000
p0526,wjms,MJ,wjms,tr_p7_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,5,3,5,3,5,4,1,6,0,5,2,4,2,1,1,2,1.5714285714285714,3,4,3.5,4,5,5,4,2,2,3,3.6666666666666665,NA,39.97184944152835,0,30,263.9725274725274,31,187.39999999999986,2,3,2,1,3,0.7333333333333333,2,3,0,3,0,0.5333333333333333,525,sibling_000
p0527,wjms,MJ,wjms,tr_p7_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,4,2,5,2,3,1,2.5,0,0,4,2,1,3,2,1,3,2,2.2857142857142856,3,2,2.5,3,5,4,5,1,1,4,3.1666666666666665,1,28.038843154907198,0,21,-52.5,26,53.44444444444446,3,3,3,2,2,0.8666666666666667,3,3,3,3,3,1,525,sibling_000
p0528,wjms,AG,wjms,tr_p1_2019,1,1,13,0,0,0,0,0,0,0,0,3,1,2,1,1.75,1,2,1,1,1,1,2,1,1,3,1,4,4,3,2,3,3.5,0,0,0,3,4,2,3,4,4,2,3.4285714285714284,8,6,7,3,3,2,2,4,2,4,2.6666666666666665,2,43.60771560668945,0,27,235.20769230769247,26,129.29999999999995,2,0,3,1,0,0.4,1,0,2,1,2,0.4,525,sibling_000
p0529,wjms,MJ,wjms,tr_p6_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,2,4,2,1,2,1,1.5714285714285714,3,2,2.5,5,5,5,5,4,3,1,4.5,1.5,26.4062519073486,0,29,297.1190476190476,28,188.5,3,3,0,1,3,0.6666666666666666,0,3,1,3,3,0.6666666666666666,525,sibling_000
p0530,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,7,4,1,2,2,1,1,1.5,0,0,2,3,2,2,1,1,2,3,2.2857142857142856,2,1,1.5,5,5,5,5,3,4,2,4.5,2,55.49600982666015,0,31,181.4000000000001,29,144.61538461538464,2,3,1,2,2,0.6666666666666666,2,2,3,3,3,0.8666666666666667,525,sibling_000
p0532,wjms,BM,wjms,tr_p2_2019,2,1,13,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,4,5,2,1,1,1,1,1.1666666666666667,0,0,2,5,2,4,1,1,1,1,1.2857142857142858,1,NA,1,5,5,5,5,2,2,1,4,2.5,44.4623889923096,0,26,15.200000000000045,31,310.5,2,3,1,3,1,0.6666666666666666,1,3,3,3,2,0.8,525,sibling_000
p0533,wjms,MJ,wjms,wi_p4_2019,2,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,2,1,1,1,1,1.3333333333333333,0,0,0,4,2,4,1,1,1,3,1.7142857142857142,1,1,1,5,5,5,5,4,4,1,4.666666666666667,1,40.08053588867185,0,22,110.42857142857144,26,35.4636363636364,3,3,3,3,3,1,1,1,3,3,1,0.6,2,wjms_sibling_220
p0534,wjms,BM,wjms,tr_p3_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,1,1,9,5,1,1,1,1,3,1.3333333333333333,2,4,3,5,1,5,1,1,1,1,1,1,NA,1,5,5,5,5,1,1,1,3.6666666666666665,2,35.77630043029785,0,32,280.94642857142844,29,-55.30952380952385,3,3,3,2,1,0.8,2,3,3,1,3,0.8,525,sibling_000
p0535,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,2,3,5,2.3333333333333335,1,2,2,5,1,5,1,1,2,1,1.1428571428571428,1,3,2,5,5,5,5,3,3,2,4.333333333333333,2,53.688976287841804,0,24,9.899999999999864,32,182.9375,3,3,3,3,1,0.8666666666666667,1,3,3,3,1,0.7333333333333333,525,sibling_000
p0536,wjms,MJ,wjms,tr_p2_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,5,2,2,2,1,1,1.5,2,5,5,4,2,3,1,1,2,2,1.8571428571428572,1,1,1,5,5,5,3,1,1,2,3.3333333333333335,1.5,32.0685691833496,1,29,203.82142857142867,30,226.7125000000001,3,3,3,3,3,1,3,3,3,3,3,1,525,sibling_000
p0537,wjms,MJ,wjms,wi_p3_2019,1,1,14,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,1,6,5,3,1,1,1,2,1.5,0,0,0,4,1,3,1,1,2,1,1.5714285714285714,3,NA,3,4,5,5,5,2,2,4,3.8333333333333335,1,35.4729423522949,0,15,147.95238095238096,25,-21.090909090909122,1,3,1,2,1,0.5333333333333333,1,3,3,1,2,0.6666666666666666,525,sibling_000
p0538,wjms,MJ,wjms,tr_p6_2019,2,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,4,2,2,1,1,2.1666666666666665,0,0,2,2,4,1,3,2,4,5,3.857142857142857,5,1,3,4,3,2,3,3,2,4,2.8333333333333335,2.5,45.1032619476318,0,27,813.3106060606058,25,-70.71428571428578,3,3,1,1,1,0.6,1,3,2,1,1,0.5333333333333333,525,sibling_000
p0539,wjms,MJ,wjms,tr_p6_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,5,1,4,1,1,2,1,1.2857142857142858,3,1,2,5,5,5,5,5,3,1,4.666666666666667,3,30.8334102630615,0,31,490.41025641025635,31,103.14285714285734,3,3,2,1,1,0.6666666666666666,2,3,3,2,3,0.8666666666666667,525,sibling_000
p0540,wjms,MJ,wjms,tr_p6_2019,1,1,14,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,7,3,3,5,5,2,1,3.1666666666666665,NA,0,2,4,3,2,5,2,4,3,3.2857142857142856,3,2,2.5,5,5,4,3,1,3,3,3.5,1.5,23.0956268310547,1,31,95,28,-200.83333333333326,2,3,3,3,2,0.8666666666666667,3,3,1,2,3,0.8,525,sibling_000
p0541,wjms,AG,wjms,wi_p4_2019,2,6,14,0,0,0,0,1,0,0,0,4,1,1,1,1.75,1,1,1,1,2,1,2,1,1,1,4,4,4,4,2,1,2.8333333333333335,0,0,1,4,1,2,2,1,2,3,2.142857142857143,3,3,3,1,3,4,4,1,1,2,2.3333333333333335,0,39.3501682281494,1,20,21.412698412698433,25,4.261363636363626,1,3,2,2,1,0.6,0,3,3,2,3,0.7333333333333333,525,sibling_000
p0542,wjms,MJ,wjms,wi_p5_2019,2,NA,13,0,0,0,NA,NA,0,0,0,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41.52846527099605,0,21,-3.5,29,-161.10897435897436,2,3,3,2,3,0.8666666666666667,2,3,3,1,1,0.6666666666666666,525,sibling_000
p0544,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,2,1,1.25,2,1,1,2,2,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,5,1,3,2,1,2,3,1.8571428571428572,4,1,2.5,5,5,5,5,3,2,4,4.166666666666667,1.5,37.23752307891845,0,30,513.4102564102565,26,115.23232323232332,2,3,3,2,1,0.7333333333333333,2,3,1,2,2,0.6666666666666666,525,sibling_000
p0545,wjms,HH,wjms,tr_p6_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,2,5,1,2,1,1,1,1.1666666666666667,0,0,0,5,1,5,1,1,1,1,1,4,1,2.5,5,5,5,5,3,2,1,4.166666666666667,3,56.3051414489746,0,29,30.14285714285711,27,487.68333333333317,2,3,2,1,3,0.7333333333333333,3,3,2,2,2,0.8,525,sibling_000
p0548,wjms,AG,wjms,tr_p5_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,3,3,1,5,2.5,1,4,0,4,2,4,2,1,3,1,1.8571428571428572,3,1,2,5,5,5,5,2,2,1,4,3,46.82847595214845,0,30,308.35238095238094,31,-26.18571428571431,1,3,3,2,3,0.8,3,3,3,3,3,1,525,sibling_000
p0549,wjms,AG,wjms,wi_p3_2019,2,6,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,4,3,5,4,4,4,3,2,5,4,NA,3,2,2,2,5,2.6666666666666665,3,4,3.5,3,3,3,3,1,1,4,2.3333333333333335,0,28.3558883666992,1,30,183.95897435897427,30,-27.047619047619037,2,3,3,2,1,0.7333333333333333,1,3,0,2,3,0.6,525,sibling_000
p0550,wjms,AG,wjms,wi_p5_2019,1,1,13,0,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,1,1,1,1,1,4,4,3,4,3,4,5,3.5,2,3,5,4,1,4,1,1,2,3,1.7142857142857142,2,1,1.5,5,5,5,5,3,2,2,4.166666666666667,2.5,62.34310150146485,0,21,109.20000000000005,31,288.20000000000005,2,3,3,3,3,0.9333333333333333,0,3,3,3,3,0.8,525,sibling_000
p0551,wjms,MJ,wjms,tr_p1_2019,2,1,13,0,0,0,0,0,0,0,0,2,1,2,1,1.5,1,1,1,2,2,1,1,1,1,5,3,1,3,3,2,2,2.3333333333333335,2,3,3,5,2,3,1,1,2,2,1.7142857142857142,1,1,1,4,4,5,5,3,2,2,3.8333333333333335,1.5,45.47597789764405,1,27,354.16666666666674,30,40.20833333333326,3,3,1,2,1,0.6666666666666666,3,3,0,2,2,0.6666666666666666,525,sibling_000
p0552,wjms,MJ,wjms,tr_p7_2019,1,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,6,2,2,4,3,4,2,3.1666666666666665,3,5,4,4,2,4,4,1,4,4,2.7142857142857144,4,4,4,2,4,3,5,2,1,2,2.8333333333333335,2,41.32996559143065,1,30,334.19047619047615,28,123.34615384615381,1,3,2,1,1,0.5333333333333333,3,3,2,3,1,0.8,525,sibling_000
p0553,wjms,AG,wjms,wi_p7_2019,2,1,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,7,4,3,2,3,1,1,2,0,0,0,4,3,3,2,2,3,3,2.5714285714285716,5,2,3.5,5,5,5,5,3,2,2,4.166666666666667,1,40.4599952697754,0,28,813.1883116883116,30,105.39047619047619,3,3,3,2,1,0.8,2,3,3,2,3,0.8666666666666667,2,wjms_sibling_280
p0554,wjms,MJ,wjms,tr_p3_2019,1,1,13,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,3,1,3,3,2,3,2.5,2,4,1,4,1,4,1,1,1,1,1.2857142857142858,2,1,1.5,4,4,4,4,2,2,2,3.3333333333333335,1.5,53.2922229766846,0,31,571.4285714285716,32,41.4375,3,3,1,2,2,0.7333333333333333,2,1,2,3,0,0.5333333333333333,525,sibling_000
p0555,wjms,MJ,wjms,tr_p2_2019,2,1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,3,1,4,4,2.8333333333333335,3,5,7,3,4,5,1,1,3,1,2,1,1,1,3,5,5,5,4,4,3,4.333333333333333,1,37.9320659637451,1,29,207.91758241758248,26,-104.07777777777778,3,3,3,1,0,0.6666666666666666,3,3,3,2,3,0.9333333333333333,525,sibling_000
p0556,wjms,MJ,wjms,wi_p4_2019,1,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,4,3,3,2,5,3.1666666666666665,1,3,0,3,2,3,3,2,2,3,2.5714285714285716,3,4,3.5,5,4,5,4,3,3,3,4,0,26.4856777191162,1,21,20.68253968253964,26,-3.5727272727272066,1,2,1,3,1,0.5333333333333333,0,3,3,2,3,0.7333333333333333,525,sibling_000
p0557,wjms,MJ,wjms,wi_p4_2019,2,6,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,1,3,3,3,2,2.3333333333333335,0,0,1,3,3,1,2,1,4,4,3.142857142857143,2,1,1.5,3,3,3,3,1,1,3,2.3333333333333335,0,33.1594257354736,1,30,375.71428571428567,30,288.57142857142844,1,3,3,3,3,0.8666666666666667,2,0,3,2,2,0.6,525,sibling_000
p0558,wjms,MJ,wjms,wi_p4_2019,1,1,13,0,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,2,2,2,1,1,1,8,4,2,1,2,3,3,2.1666666666666665,2,3,2,4,1,3,2,1,2,3,2,1,1,1,5,5,5,5,2,2,2,4,2.5,43.37292671203615,1,31,433.3333333333335,28,34.65034965034965,2,3,3,1,2,0.7333333333333333,2,2,2,2,2,0.6666666666666666,525,sibling_000
p0559,wjms,AG,wjms,wi_p3_2019,2,5,13,0,0,0,0,0,0,0,0,4,1,2,1,2,1,2,1,2,2,1,1,1,2,4,4,4,5,2,3,5,3.5,3,4,0,5,1,5,1,1,1,1,1,3,1,2,5,5,5,4,5,4,1,4.666666666666667,2,30.8334102630615,1,29,617.6153846153845,30,-140.6833333333334,1,2,2,2,1,0.5333333333333333,0,2,2,1,0,0.3333333333333333,525,sibling_000
p0560,wjms,MJ,wjms,tr_p6_2019,1,1,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,4,4,1,3,1,1,1,1.5,0,0,0,5,3,2,1,1,2,1,1.8571428571428572,2,NA,2,5,5,5,5,4,5,1,4.833333333333333,2,48.0387840270996,0,29,215.38461538461536,28,377.4895104895105,1,3,2,1,0,0.4666666666666667,1,2,2,2,3,0.6666666666666666,525,sibling_000
p0561,wjms,MJ,wjms,wi_p2_2019,2,4,13,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,1,1,1,3,1.5,3,4,1,5,1,2,1,1,1,1,1.4285714285714286,4,2,3,5,5,5,5,1,1,1,3.6666666666666665,2,58.0738773345947,1,31,362.39999999999986,29,369.53846153846143,2,3,3,2,3,0.8666666666666667,2,2,3,3,3,0.8666666666666667,525,sibling_000
p0562,wjms,AG,wjms,tr_p2_2019,1,1,14,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,2,2,2,1,1,1.6666666666666667,0,0,0,4,2,4,3,1,3,4,2.4285714285714284,1,7,4,5,5,5,5,3,3,3,4.333333333333333,1.5,36.5506324768066,1,30,240.54871794871792,31,92.97115384615381,3,3,3,3,1,0.8666666666666667,3,3,2,3,2,0.8666666666666667,2,wjms_sibling_120
p0563,wjms,MJ,wjms,tr_p3_2019,1,6,13,0,0,0,0,1,NA,0,NA,1,1,1,1,1,2,1,2,2,2,2,1,1,2,12,5,2,3,1,3,1,1.8333333333333333,0,0,4,5,1,1,1,1,1,1,1.5714285714285714,3,2,2.5,4,4,4,4,4,3,3,3.8333333333333335,0.5,37.9011688232422,NA,30,341.1538461538462,25,50.02597402597405,3,2,1,1,2,0.6,3,3,3,2,1,0.8,525,sibling_000
p0564,wjms,AG,wjms,tr_p3_2019,2,1,14,0,0,0,0,0,NA,0,NA,2,1,1,1,1.25,1,2,2,1,2,1,2,1,1,1,4,2,2,2,3,1,2,2,4,5,4,1,3,1,1,1,1,1.4285714285714286,3,1,2,5,5,5,5,2,2,2,4,1.5,36.889904022216804,NA,28,1034.4755244755245,30,215.48333333333335,1,2,3,2,0,0.5333333333333333,1,3,3,2,1,0.6666666666666666,525,sibling_000
